form_label,source_file,analysis_set,domain,variable,variable_type,group_by,group_value,n,mean,sd,min,max,min_max
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_I_Som_Symp,continuous,new_group,B_Girls,150,2.28,1.99,0.00,8.00,0.00-8.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_II_Slp_prb,continuous,overall,overall,593,0.88,1.15,0.00,4.00,0.00-4.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_II_Slp_prb,continuous,group,A,298,0.88,1.17,0.00,4.00,0.00-4.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_II_Slp_prb,continuous,group,B,295,0.88,1.12,0.00,4.00,0.00-4.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_II_Slp_prb,continuous,gender,Boys,295,0.79,1.11,0.00,4.00,0.00-4.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_II_Slp_prb,continuous,gender,Girls,298,0.97,1.17,0.00,4.00,0.00-4.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_II_Slp_prb,continuous,new_group,A_Boys,150,0.83,1.14,0.00,4.00,0.00-4.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_II_Slp_prb,continuous,new_group,A_Girls,148,0.93,1.21,0.00,4.00,0.00-4.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_II_Slp_prb,continuous,new_group,B_Boys,145,0.74,1.09,0.00,4.00,0.00-4.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_II_Slp_prb,continuous,new_group,B_Girls,150,1.01,1.14,0.00,4.00,0.00-4.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_III_Inattn,continuous,overall,overall,593,1.07,1.23,0.00,4.00,0.00-4.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_III_Inattn,continuous,group,A,298,1.18,1.27,0.00,4.00,0.00-4.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_III_Inattn,continuous,group,B,295,0.95,1.17,0.00,4.00,0.00-4.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_III_Inattn,continuous,gender,Boys,295,0.91,1.15,0.00,4.00,0.00-4.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_III_Inattn,continuous,gender,Girls,298,1.23,1.28,0.00,4.00,0.00-4.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_III_Inattn,continuous,new_group,A_Boys,150,1.03,1.23,0.00,4.00,0.00-4.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_III_Inattn,continuous,new_group,A_Girls,148,1.33,1.30,0.00,4.00,0.00-4.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_III_Inattn,continuous,new_group,B_Boys,145,0.77,1.05,0.00,4.00,0.00-4.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_III_Inattn,continuous,new_group,B_Girls,150,1.13,1.26,0.00,4.00,0.00-4.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_IV_Dep,continuous,overall,overall,593,2.10,2.05,0.00,8.00,0.00-8.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_IV_Dep,continuous,group,A,298,2.21,1.98,0.00,8.00,0.00-8.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_IV_Dep,continuous,group,B,295,1.99,2.10,0.00,8.00,0.00-8.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_IV_Dep,continuous,gender,Boys,295,1.75,1.90,0.00,8.00,0.00-8.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_IV_Dep,continuous,gender,Girls,298,2.44,2.13,0.00,8.00,0.00-8.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_IV_Dep,continuous,new_group,A_Boys,150,1.83,1.90,0.00,8.00,0.00-8.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_IV_Dep,continuous,new_group,A_Girls,148,2.60,2.00,0.00,8.00,0.00-8.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_IV_Dep,continuous,new_group,B_Boys,145,1.68,1.89,0.00,7.00,0.00-7.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_IV_Dep,continuous,new_group,B_Girls,150,2.29,2.26,0.00,8.00,0.00-8.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_V_VI_Angr_Irrit,continuous,overall,overall,593,1.92,2.00,0.00,8.00,0.00-8.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_V_VI_Angr_Irrit,continuous,group,A,298,2.06,2.06,0.00,8.00,0.00-8.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_V_VI_Angr_Irrit,continuous,group,B,295,1.78,1.93,0.00,8.00,0.00-8.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_V_VI_Angr_Irrit,continuous,gender,Boys,295,1.75,1.95,0.00,8.00,0.00-8.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_V_VI_Angr_Irrit,continuous,gender,Girls,298,2.09,2.04,0.00,8.00,0.00-8.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_V_VI_Angr_Irrit,continuous,new_group,A_Boys,150,1.95,2.03,0.00,8.00,0.00-8.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_V_VI_Angr_Irrit,continuous,new_group,A_Girls,148,2.18,2.10,0.00,8.00,0.00-8.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_V_VI_Angr_Irrit,continuous,new_group,B_Boys,145,1.54,1.85,0.00,7.00,0.00-7.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_V_VI_Angr_Irrit,continuous,new_group,B_Girls,150,2.01,1.99,0.00,8.00,0.00-8.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_VII_Mania,continuous,overall,overall,593,1.56,1.60,0.00,8.00,0.00-8.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_VII_Mania,continuous,group,A,298,1.53,1.51,0.00,8.00,0.00-8.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_VII_Mania,continuous,group,B,295,1.60,1.68,0.00,7.00,0.00-7.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_VII_Mania,continuous,gender,Boys,295,1.66,1.61,0.00,8.00,0.00-8.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_VII_Mania,continuous,gender,Girls,298,1.47,1.58,0.00,7.00,0.00-7.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_VII_Mania,continuous,new_group,A_Boys,150,1.70,1.65,0.00,8.00,0.00-8.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_VII_Mania,continuous,new_group,A_Girls,148,1.35,1.35,0.00,5.00,0.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_VII_Mania,continuous,new_group,B_Boys,145,1.61,1.57,0.00,6.00,0.00-6.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_VII_Mania,continuous,new_group,B_Girls,150,1.58,1.78,0.00,7.00,0.00-7.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_VIII_Anx,continuous,overall,overall,593,2.65,2.64,0.00,11.00,0.00-11.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_VIII_Anx,continuous,group,A,298,2.89,2.70,0.00,11.00,0.00-11.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_VIII_Anx,continuous,group,B,295,2.41,2.57,0.00,11.00,0.00-11.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_VIII_Anx,continuous,gender,Boys,295,2.35,2.52,0.00,11.00,0.00-11.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_VIII_Anx,continuous,gender,Girls,298,2.95,2.73,0.00,11.00,0.00-11.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_VIII_Anx,continuous,new_group,A_Boys,150,2.60,2.58,0.00,11.00,0.00-11.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_VIII_Anx,continuous,new_group,A_Girls,148,3.18,2.79,0.00,11.00,0.00-11.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_VIII_Anx,continuous,new_group,B_Boys,145,2.08,2.43,0.00,11.00,0.00-11.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_VIII_Anx,continuous,new_group,B_Girls,150,2.73,2.67,0.00,11.00,0.00-11.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_IX_Psychss,continuous,overall,overall,593,0.44,1.10,0.00,8.00,0.00-8.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_IX_Psychss,continuous,group,A,298,0.37,1.01,0.00,8.00,0.00-8.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_IX_Psychss,continuous,group,B,295,0.51,1.17,0.00,7.00,0.00-7.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_IX_Psychss,continuous,gender,Boys,295,0.42,1.04,0.00,8.00,0.00-8.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_IX_Psychss,continuous,gender,Girls,298,0.46,1.15,0.00,7.00,0.00-7.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_IX_Psychss,continuous,new_group,A_Boys,150,0.37,1.02,0.00,8.00,0.00-8.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_IX_Psychss,continuous,new_group,A_Girls,148,0.37,1.00,0.00,6.00,0.00-6.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_IX_Psychss,continuous,new_group,B_Boys,145,0.46,1.05,0.00,5.00,0.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_IX_Psychss,continuous,new_group,B_Girls,150,0.55,1.28,0.00,7.00,0.00-7.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_X_Rpt_thts,continuous,overall,overall,593,3.44,3.12,0.00,14.00,0.00-14.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_X_Rpt_thts,continuous,group,A,298,3.63,3.26,0.00,14.00,0.00-14.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_X_Rpt_thts,continuous,group,B,295,3.25,2.97,0.00,14.00,0.00-14.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_X_Rpt_thts,continuous,gender,Boys,295,3.31,3.09,0.00,14.00,0.00-14.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_X_Rpt_thts,continuous,gender,Girls,298,3.58,3.16,0.00,14.00,0.00-14.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_X_Rpt_thts,continuous,new_group,A_Boys,150,3.47,3.21,0.00,14.00,0.00-14.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_X_Rpt_thts,continuous,new_group,A_Girls,148,3.80,3.32,0.00,14.00,0.00-14.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_X_Rpt_thts,continuous,new_group,B_Boys,145,3.14,2.96,0.00,14.00,0.00-14.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_X_Rpt_thts,continuous,new_group,B_Girls,150,3.35,2.99,0.00,11.00,0.00-11.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_XI_Sbtncd,continuous,overall,overall,593,0.03,0.17,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_XI_Sbtncd,continuous,group,A,298,0.04,0.21,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_XI_Sbtncd,continuous,group,B,295,0.01,0.12,0.00,1.00,0.00-1.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_XI_Sbtncd,continuous,gender,Boys,295,0.03,0.17,0.00,1.00,0.00-1.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_XI_Sbtncd,continuous,gender,Girls,298,0.02,0.16,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_XI_Sbtncd,continuous,new_group,A_Boys,150,0.04,0.20,0.00,1.00,0.00-1.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_XI_Sbtncd,continuous,new_group,A_Girls,148,0.03,0.22,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_XI_Sbtncd,continuous,new_group,B_Boys,145,0.02,0.14,0.00,1.00,0.00-1.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_XI_Sbtncd,continuous,new_group,B_Girls,150,0.01,0.08,0.00,1.00,0.00-1.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_XII_Suic,continuous,overall,overall,593,0.03,0.17,0.00,1.00,0.00-1.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_XII_Suic,continuous,group,A,298,0.02,0.14,0.00,1.00,0.00-1.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_XII_Suic,continuous,group,B,295,0.04,0.20,0.00,1.00,0.00-1.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_XII_Suic,continuous,gender,Boys,295,0.02,0.13,0.00,1.00,0.00-1.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_XII_Suic,continuous,gender,Girls,298,0.04,0.20,0.00,1.00,0.00-1.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_XII_Suic,continuous,new_group,A_Boys,150,0.01,0.12,0.00,1.00,0.00-1.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_XII_Suic,continuous,new_group,A_Girls,148,0.03,0.16,0.00,1.00,0.00-1.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_XII_Suic,continuous,new_group,B_Boys,145,0.02,0.14,0.00,1.00,0.00-1.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_XII_Suic,continuous,new_group,B_Girls,150,0.06,0.24,0.00,1.00,0.00-1.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_total,continuous,overall,overall,593,4.25,3.61,0.00,18.00,0.00-18.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_total,continuous,group,A,298,4.56,3.66,0.00,16.00,0.00-16.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_total,continuous,group,B,295,3.93,3.55,0.00,18.00,0.00-18.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_total,continuous,gender,Boys,295,3.87,3.45,0.00,16.00,0.00-16.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_total,continuous,gender,Girls,298,4.62,3.74,0.00,18.00,0.00-18.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_total,continuous,new_group,A_Boys,150,4.29,3.63,0.00,16.00,0.00-16.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_total,continuous,new_group,A_Girls,148,4.83,3.68,0.00,16.00,0.00-16.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_total,continuous,new_group,B_Boys,145,3.43,3.21,0.00,14.00,0.00-14.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_total,continuous,new_group,B_Girls,150,4.41,3.79,0.00,18.00,0.00-18.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_01,continuous,overall,overall,593,0.56,0.69,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_01,continuous,group,A,298,0.57,0.70,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_01,continuous,group,B,295,0.55,0.67,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_01,continuous,gender,Boys,295,0.43,0.60,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_01,continuous,gender,Girls,298,0.69,0.74,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_01,continuous,new_group,A_Boys,150,0.45,0.63,0.00,2.00,0.00-2.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SOMATIC,somatic_-somatic_item_01,continuous,new_group,A_Girls,148,0.70,0.75,0.00,2.00,0.00-2.00
